Transaction ID,Date,Type,Category,Subcategory,Amount,Payment Mode,Account,Recurring,Necessity,Merchant,Budget Limit,Description,Tags,Year,Month,MonthName,Quarter,Weekday,Is_Outlier
TXN101247,2024-06-23,Expense,Groceries,Groceries,4699.89,Credit Card,Cash Wallet,Yes,Essential,Apollo Pharmacy,6000.0,Groceries transaction #1247,None,2024,6,Jun,Q2,Sunday,False
TXN101221,2024-06-08,Income,Freelance,General,63523.46,Bank Transfer,Salary Account,No,N/A,Netflix,0.0,Freelance transaction #1221,reimbursable,2024,6,Jun,Q2,Saturday,False
TXN102123,2025-09-28,Expense,Rent,Housing,6946.36,Unknown,Salary Account,Yes,Essential,Amazon,15000.0,Rent transaction #2123,None,2025,9,Sep,Q3,Sunday,False
TXN101816,2024-12-29,Expense,Rent,Housing,4946.76,Unknown,Primary Savings,Yes,Essential,Amazon,15000.0,Rent transaction #1816,one-time,2024,12,Dec,Q4,Sunday,False
TXN101890,2025-05-21,Expense,Subscriptions,SaaS Tools,1759.98,Debit Card,Credit Card A/C,Yes,Discretionary,BESCOM,1500.0,Subscriptions transaction #1890,None,2025,5,May,Q2,Wednesday,False
TXN101716,2025-09-29,Expense,Rent,Housing,7264.15,Unknown,Primary Savings,Yes,Essential,Freelance Client,15000.0,Rent transaction #1716,None,2025,9,Sep,Q3,Monday,False
TXN100537,2025-08-02,Expense,Rent,Housing,2064.02,Cash,Primary Savings,Yes,Essential,Freelance Client,15000.0,Rent transaction #537,one-time,2025,8,Aug,Q3,Saturday,False
TXN101426,2025-02-15,Expense,Groceries,Groceries,3801.24,Credit Card,Salary Account,No,Essential,Amazon,6000.0,Groceries transaction #1426,None,2025,2,Feb,Q1,Saturday,False
TXN101441,2024-02-21,Expense,Groceries,Groceries,4440.6,Debit Card,Primary Savings,No,Essential,Netflix,6000.0,Groceries transaction #1441,None,2024,2,Feb,Q1,Wednesday,False
TXN100215,2024-03-21,Expense,Entertainment,Movies,1895.54,UPI,Credit Card A/C,No,Discretionary,Uber,2500.0,Entertainment transaction #215,one-time,2024,3,Mar,Q1,Thursday,False
TXN100809,2025-10-08,Expense,Healthcare,Doctor Visit,3044.83,Debit Card,Salary Account,Yes,Essential,Unknown Merchant,3000.0,Healthcare transaction #809,review,2025,10,Oct,Q4,Wednesday,False
TXN102440,2024-11-08,Income,Freelance,General,65243.75,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Freelance transaction #2440,review,2024,11,Nov,Q4,Friday,False
TXN101797,2025-09-20,Expense,Uncategorized,General,2827.42,Net Banking,Credit Card A/C,Yes,Discretionary,Freelance Client,0.0,Misc transaction #1797,review,2025,9,Sep,Q3,Saturday,False
TXN101632,2024-08-23,Expense,Education,Tuition,2170.78,Credit Card,Credit Card A/C,Yes,Discretionary,Netflix,4000.0,Education transaction #1632,review,2024,8,Aug,Q3,Friday,False
TXN101594,2024-04-03,Expense,Insurance,Life,4111.64,Cash,Credit Card A/C,Yes,Essential,Swiggy,2000.0,Insurance transaction #1594,reimbursable,2024,4,Apr,Q2,Wednesday,False
TXN100459,2025-06-20,Income,Gift,General,59543.9,Bank Transfer,Salary Account,No,N/A,Uber,0.0,Gift transaction #459,None,2025,6,Jun,Q2,Friday,False
TXN102352,2024-08-26,Expense,Shopping,Home Goods,5198.73,Unknown,Primary Savings,No,Discretionary,Apollo Pharmacy,5000.0,Shopping transaction #2352,None,2024,8,Aug,Q3,Monday,False
TXN102003,2024-05-03,Expense,Uncategorized,General,85.85,Net Banking,Salary Account,No,Discretionary,Uber,0.0,Misc transaction #2003,None,2024,5,May,Q2,Friday,False
TXN100542,2025-03-22,Expense,Subscriptions,Streaming,76.29,Unknown,Cash Wallet,Yes,Discretionary,Zomato,1500.0,Subscriptions transaction #542,None,2025,3,Mar,Q1,Saturday,False
TXN101530,2024-12-28,Expense,Shopping,Home Goods,7980.87,Unknown,Cash Wallet,Yes,Discretionary,Employer,5000.0,Shopping transaction #1530,one-time,2024,12,Dec,Q4,Saturday,False
TXN100269,2024-12-20,Expense,Subscriptions,Streaming,61.62,Unknown,Cash Wallet,Yes,Discretionary,Unknown Merchant,1500.0,Subscriptions transaction #269,reimbursable,2024,12,Dec,Q4,Friday,False
TXN100256,2025-10-23,Income,Freelance,General,54642.14,Bank Transfer,Salary Account,No,N/A,Zomato,0.0,Freelance transaction #256,None,2025,10,Oct,Q4,Thursday,False
TXN100370,2025-09-25,Income,Gift,General,23186.18,Bank Transfer,Salary Account,No,N/A,Zomato,0.0,Gift transaction #370,None,2025,9,Sep,Q3,Thursday,False
TXN100080,2025-05-16,Expense,Healthcare,Insurance Premium,2692.9,Net Banking,Cash Wallet,No,Essential,Uber,3000.0,Healthcare transaction #80,None,2025,5,May,Q2,Friday,False
TXN100868,2024-03-28,Expense,Healthcare,Insurance Premium,6532.95,Debit Card,Credit Card A/C,No,Essential,Swiggy,3000.0,Healthcare transaction #868,None,2024,3,Mar,Q1,Thursday,False
TXN100496,2024-01-07,Income,Investment,General,43895.31,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Investment transaction #496,None,2024,1,Jan,Q1,Sunday,False
TXN101702,2025-09-21,Expense,Rent,Housing,7566.84,UPI,Credit Card A/C,Yes,Essential,Zomato,15000.0,Rent transaction #1702,None,2025,9,Sep,Q3,Sunday,False
TXN100996,2024-07-29,Expense,Subscriptions,SaaS Tools,6877.14,Cash,Credit Card A/C,Yes,Discretionary,Uber,1500.0,Subscriptions transaction #996,review,2024,7,Jul,Q3,Monday,False
TXN100445,2025-07-21,Expense,Education,Courses,6564.38,Net Banking,Credit Card A/C,No,Discretionary,Amazon,4000.0,Education transaction #445,review,2025,7,Jul,Q3,Monday,False
TXN100539,2024-09-28,Expense,Food,Dining Out,1645.32,Cash,Salary Account,No,Discretionary,Zomato,0.0,food transaction #539,None,2024,9,Sep,Q3,Saturday,False
TXN100122,2025-08-28,Income,Gift,General,25193.35,Bank Transfer,Salary Account,No,N/A,Apollo Pharmacy,0.0,Gift transaction #122,None,2025,8,Aug,Q3,Thursday,False
TXN102318,2025-06-13,Expense,Food,Groceries,3786.68,Cash,Cash Wallet,No,Discretionary,Employer,0.0,food transaction #2318,review,2025,6,Jun,Q2,Friday,False
TXN100840,2024-11-01,Expense,Food,Dining Out,1529.95,Debit Card,Primary Savings,Yes,Discretionary,Local Store,8000.0,Food transaction #840,reimbursable,2024,11,Nov,Q4,Friday,False
TXN101332,2025-06-14,Expense,Utilities,Water,5373.99,Credit Card,Salary Account,No,Essential,BESCOM,3000.0,Utilities transaction #1332,reimbursable,2025,6,Jun,Q2,Saturday,False
TXN102261,2024-04-14,Expense,Subscriptions,SaaS Tools,663.75,Debit Card,Salary Account,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #2261,review,2024,4,Apr,Q2,Sunday,False
TXN101289,2025-06-08,Expense,Transport,Fuel,3130.24,UPI,Salary Account,Yes,Discretionary,Employer,4000.0,Transport transaction #1289,review,2025,6,Jun,Q2,Sunday,False
TXN102147,2025-06-20,Expense,Education,Books,6853.9,Debit Card,Primary Savings,No,Discretionary,Zomato,4000.0,Education transaction #2147,None,2025,6,Jun,Q2,Friday,False
TXN101218,2025-01-29,Expense,Education,Courses,5489.11,Cash,Salary Account,No,Discretionary,Freelance Client,4000.0,Education transaction #1218,None,2025,1,Jan,Q1,Wednesday,False
TXN101089,2024-08-15,Expense,Rent,Housing,2751.82,UPI,Cash Wallet,Yes,Essential,Zomato,15000.0,Rent transaction #1089,None,2024,8,Aug,Q3,Thursday,False
TXN102120,2025-07-31,Expense,Food,Snacks,3936.51,Credit Card,Salary Account,Yes,Discretionary,Unknown Merchant,8000.0,Food transaction #2120,None,2025,7,Jul,Q3,Thursday,False
TXN100432,2024-09-12,Expense,Subscriptions,Memberships,3057.95,Debit Card,Primary Savings,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #432,reimbursable,2024,9,Sep,Q3,Thursday,False
TXN100061,2024-12-18,Expense,Subscriptions,Memberships,5637.7,Debit Card,Credit Card A/C,Yes,Discretionary,Netflix,1500.0,Subscriptions transaction #61,None,2024,12,Dec,Q4,Wednesday,False
TXN101988,2025-07-30,Expense,Food,Groceries,5762.28,Cash,Cash Wallet,No,Discretionary,Swiggy,8000.0,Food transaction #1988,review,2025,7,Jul,Q3,Wednesday,False
TXN100972,2025-11-04,Expense,Education,Tuition,1642.79,Cash,Credit Card A/C,No,Discretionary,Freelance Client,4000.0,Education transaction #972,None,2025,11,Nov,Q4,Tuesday,False
TXN101376,2025-11-26,Expense,Subscriptions,SaaS Tools,745.79,Credit Card,Credit Card A/C,Yes,Discretionary,Uber,1500.0,Subscriptions transaction #1376,None,2025,11,Nov,Q4,Wednesday,False
TXN100960,2024-02-24,Expense,Food,Dining Out,6681.17,UPI,Credit Card A/C,Yes,Discretionary,Uber,8000.0,Food transaction #960,reimbursable,2024,2,Feb,Q1,Saturday,False
TXN101599,2024-09-28,Expense,Shopping,Clothing,4118.02,Credit Card,Primary Savings,No,Discretionary,Amazon,5000.0,Shopping transaction #1599,one-time,2024,9,Sep,Q3,Saturday,False
TXN100143,2024-10-27,Expense,Uncategorized,General,383.15,Debit Card,Cash Wallet,No,Discretionary,Netflix,0.0,Misc transaction #143,None,2024,10,Oct,Q4,Sunday,False
TXN102167,2025-07-11,Expense,Insurance,Life,6004.13,Cash,Primary Savings,Yes,Essential,Uber,2000.0,Insurance transaction #2167,reimbursable,2025,7,Jul,Q3,Friday,False
TXN101344,2025-09-13,Expense,Rent,Housing,5606.48,Cash,Salary Account,Yes,Essential,Local Store,15000.0,Rent transaction #1344,one-time,2025,9,Sep,Q3,Saturday,False
TXN102287,2025-05-03,Expense,Shopping,Home Goods,5784.82,UPI,Salary Account,Yes,Discretionary,BESCOM,5000.0,Shopping transaction #2287,one-time,2025,5,May,Q2,Saturday,False
TXN101190,2024-02-18,Expense,Subscriptions,Memberships,6359.45,Credit Card,Credit Card A/C,Yes,Discretionary,Unknown Merchant,1500.0,Subscriptions transaction #1190,None,2024,2,Feb,Q1,Sunday,False
TXN101966,2025-09-04,Expense,Transport,Public Transit,1270.39,Debit Card,Cash Wallet,No,Discretionary,Netflix,4000.0,Transport transaction #1966,None,2025,9,Sep,Q3,Thursday,False
TXN100173,2025-11-28,Expense,Subscriptions,SaaS Tools,1578.5,Credit Card,Credit Card A/C,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #173,None,2025,11,Nov,Q4,Friday,False
TXN100502,2025-06-20,Expense,Entertainment,Movies,831.1,Net Banking,Salary Account,Yes,Discretionary,Unknown Merchant,2500.0,Entertainment transaction #502,reimbursable,2025,6,Jun,Q2,Friday,False
TXN101820,2025-07-07,Expense,Subscriptions,Streaming,1535.34,Unknown,Primary Savings,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #1820,review,2025,7,Jul,Q3,Monday,False
TXN102250,2024-08-14,Expense,Food,Dining Out,7923.75,Unknown,Credit Card A/C,No,Discretionary,Apollo Pharmacy,8000.0,Food transaction #2250,one-time,2024,8,Aug,Q3,Wednesday,False
TXN101215,2025-08-11,Expense,Education,Books,5163.43,Debit Card,Credit Card A/C,Yes,Discretionary,Apollo Pharmacy,4000.0,Education transaction #1215,review,2025,8,Aug,Q3,Monday,False
TXN100851,2024-11-07,Income,Salary,General,67807.31,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #851,None,2024,11,Nov,Q4,Thursday,False
TXN100335,2024-04-13,Expense,Insurance,Life,7819.46,Debit Card,Cash Wallet,Yes,Essential,Amazon,2000.0,Insurance transaction #335,None,2024,4,Apr,Q2,Saturday,False
TXN101512,2024-02-08,Expense,Uncategorized,General,4861.07,Unknown,Salary Account,No,Discretionary,Unknown Merchant,0.0,Misc transaction #1512,reimbursable,2024,2,Feb,Q1,Thursday,False
TXN100642,2024-10-21,Expense,Shopping,Clothing,1692.52,Credit Card,Credit Card A/C,Yes,Discretionary,Local Store,5000.0,Shopping transaction #642,None,2024,10,Oct,Q4,Monday,False
TXN100540,2025-09-20,Expense,Healthcare,Insurance Premium,327.14,UPI,Credit Card A/C,No,Essential,Amazon,3000.0,Healthcare transaction #540,review,2025,9,Sep,Q3,Saturday,False
TXN100787,2024-06-14,Income,Salary,General,65107.82,Bank Transfer,Salary Account,Yes,N/A,Employer,0.0,Salary transaction #787,reimbursable,2024,6,Jun,Q2,Friday,False
TXN101781,2024-07-28,Expense,Transport,Fuel,2066.43,Cash,Cash Wallet,Yes,Discretionary,Unknown Merchant,4000.0,Transport transaction #1781,one-time,2024,7,Jul,Q3,Sunday,False
TXN100681,2024-09-08,Expense,Healthcare,Doctor Visit,1411.53,Debit Card,Credit Card A/C,No,Essential,Uber,3000.0,Healthcare transaction #681,reimbursable,2024,9,Sep,Q3,Sunday,False
TXN101997,2024-08-24,Income,Investment,General,72686.1,Bank Transfer,Salary Account,No,N/A,Zomato,0.0,Investment transaction #1997,one-time,2024,8,Aug,Q3,Saturday,False
TXN101027,2024-10-07,Expense,Transport,Fuel,7345.66,Net Banking,Primary Savings,Yes,Discretionary,Freelance Client,4000.0,Transport transaction #1027,reimbursable,2024,10,Oct,Q4,Monday,False
TXN102405,2024-01-03,Income,Gift,General,66027.38,Bank Transfer,Salary Account,No,N/A,Swiggy,0.0,Gift transaction #2405,None,2024,1,Jan,Q1,Wednesday,False
TXN102061,2024-03-01,Expense,Shopping,Home Goods,56.11,Debit Card,Salary Account,No,Discretionary,Uber,5000.0,Shopping transaction #2061,review,2024,3,Mar,Q1,Friday,False
TXN100942,2024-07-11,Income,Bonus,General,31493.74,Bank Transfer,Salary Account,No,N/A,Netflix,0.0,Bonus transaction #942,None,2024,7,Jul,Q3,Thursday,False
TXN100006,2025-10-25,Income,Freelance,General,57389.79,Bank Transfer,Salary Account,No,N/A,BESCOM,0.0,Freelance transaction #6,review,2025,10,Oct,Q4,Saturday,False
TXN101928,2024-04-27,Expense,Food,Dining Out,1791.55,Debit Card,Cash Wallet,No,Discretionary,Amazon,8000.0,Food transaction #1928,None,2024,4,Apr,Q2,Saturday,False
TXN101678,2025-08-02,Expense,Food,Groceries,3370.56,Unknown,Primary Savings,Yes,Discretionary,Uber,8000.0,Food transaction #1678,review,2025,8,Aug,Q3,Saturday,False
TXN100242,2024-12-25,Expense,Groceries,Groceries,1156.92,Credit Card,Salary Account,Yes,Essential,Employer,6000.0,Groceries transaction #242,reimbursable,2024,12,Dec,Q4,Wednesday,False
TXN101960,2024-08-15,Expense,Utilities,Internet,4051.94,Credit Card,Primary Savings,Yes,Essential,Netflix,3000.0,Utilities transaction #1960,reimbursable,2024,8,Aug,Q3,Thursday,False
TXN100568,2025-07-09,Expense,Transport,Public Transit,7052.74,Unknown,Primary Savings,No,Discretionary,Amazon,4000.0,Transport transaction #568,reimbursable,2025,7,Jul,Q3,Wednesday,False
TXN101687,2024-02-15,Expense,Transport,Cab,5570.39,Credit Card,Salary Account,Yes,Discretionary,Employer,4000.0,Transport transaction #1687,review,2024,2,Feb,Q1,Thursday,False
TXN100826,2024-10-02,Expense,Subscriptions,Memberships,3008.53,Unknown,Salary Account,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #826,one-time,2024,10,Oct,Q4,Wednesday,False
TXN101288,2025-09-14,Expense,Transport,Cab,3171.43,Unknown,Credit Card A/C,No,Discretionary,Amazon,4000.0,Transport transaction #1288,review,2025,9,Sep,Q3,Sunday,False
TXN100391,2025-09-05,Expense,Insurance,Life,5837.4,Debit Card,Primary Savings,Yes,Essential,BESCOM,2000.0,Insurance transaction #391,one-time,2025,9,Sep,Q3,Friday,False
TXN101379,2024-12-12,Expense,Subscriptions,SaaS Tools,2902.08,Net Banking,Credit Card A/C,Yes,Discretionary,Netflix,1500.0,Subscriptions transaction #1379,one-time,2024,12,Dec,Q4,Thursday,False
TXN102437,2024-02-02,Expense,Subscriptions,Memberships,1447.94,UPI,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #2437,None,2024,2,Feb,Q1,Friday,False
TXN100619,2024-04-10,Expense,Food,Snacks,2720.94,Net Banking,Credit Card A/C,Yes,Discretionary,Employer,0.0,food transaction #619,None,2024,4,Apr,Q2,Wednesday,False
TXN101194,2024-04-02,Expense,Insurance,Health,1208.84,Debit Card,Credit Card A/C,Yes,Essential,Local Store,2000.0,Insurance transaction #1194,review,2024,4,Apr,Q2,Tuesday,False
TXN100145,2024-07-10,Expense,Healthcare,Doctor Visit,4178.24,UPI,Cash Wallet,Yes,Essential,Local Store,3000.0,Healthcare transaction #145,reimbursable,2024,7,Jul,Q3,Wednesday,False
TXN102105,2024-08-30,Expense,Rent,Housing,4886.06,Debit Card,Salary Account,Yes,Essential,Unknown Merchant,15000.0,Rent transaction #2105,None,2024,8,Aug,Q3,Friday,False
TXN101825,2024-06-03,Expense,Shopping,Electronics,6584.7,Net Banking,Cash Wallet,Yes,Discretionary,Employer,5000.0,Shopping transaction #1825,None,2024,6,Jun,Q2,Monday,False
TXN100288,2025-01-17,Expense,Insurance,Health,2725.66,Debit Card,Salary Account,Yes,Essential,Swiggy,2000.0,Insurance transaction #288,review,2025,1,Jan,Q1,Friday,False
TXN100033,2025-02-26,Income,Investment,General,74767.05,Bank Transfer,Salary Account,No,N/A,Local Store,0.0,Investment transaction #33,None,2025,2,Feb,Q1,Wednesday,False
TXN101778,2024-11-05,Expense,Entertainment,Movies,4315.66,Debit Card,Primary Savings,Yes,Discretionary,Swiggy,2500.0,Entertainment transaction #1778,None,2024,11,Nov,Q4,Tuesday,False
TXN102481,2025-05-29,Expense,Healthcare,Doctor Visit,658.18,Unknown,Credit Card A/C,No,Essential,Apollo Pharmacy,3000.0,Healthcare transaction #2481,review,2025,5,May,Q2,Thursday,False
TXN100559,2024-07-23,Expense,Transport,Fuel,3901.04,Cash,Salary Account,Yes,Discretionary,Employer,4000.0,Transport transaction #559,None,2024,7,Jul,Q3,Tuesday,False
TXN101415,2025-10-18,Expense,Insurance,Life,369.64,Credit Card,Primary Savings,Yes,Essential,Unknown Merchant,2000.0,Insurance transaction #1415,None,2025,10,Oct,Q4,Saturday,False
TXN100058,2024-09-06,Expense,Groceries,Groceries,3979.74,Debit Card,Salary Account,No,Essential,BESCOM,6000.0,Groceries transaction #58,None,2024,9,Sep,Q3,Friday,False
TXN101735,2024-05-04,Expense,Groceries,Groceries,1275.69,Cash,Salary Account,Yes,Essential,Employer,6000.0,Groceries transaction #1735,review,2024,5,May,Q2,Saturday,False
TXN100220,2024-10-01,Expense,Food,Groceries,3397.76,Cash,Primary Savings,No,Discretionary,Netflix,0.0,food transaction #220,one-time,2024,10,Oct,Q4,Tuesday,False
TXN100758,2025-05-17,Expense,Groceries,Groceries,2338.9,Cash,Credit Card A/C,No,Essential,Local Store,6000.0,Groceries transaction #758,None,2025,5,May,Q2,Saturday,False
TXN102115,2024-11-10,Expense,Utilities,Electricity,7750.6,Unknown,Credit Card A/C,Yes,Essential,Zomato,3000.0,Utilities transaction #2115,one-time,2024,11,Nov,Q4,Sunday,False
TXN100231,2025-10-25,Income,Freelance,General,85094.57,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Freelance transaction #231,None,2025,10,Oct,Q4,Saturday,False
TXN101294,2025-01-16,Income,Bonus,General,65753.82,Bank Transfer,Salary Account,No,N/A,Netflix,0.0,Bonus transaction #1294,None,2025,1,Jan,Q1,Thursday,False
TXN101287,2025-08-18,Expense,Education,Courses,1260.43,UPI,Credit Card A/C,No,Discretionary,Landlord,4000.0,Education transaction #1287,None,2025,8,Aug,Q3,Monday,False
TXN100146,2024-10-27,Expense,Food,Dining Out,2486.64,Net Banking,Cash Wallet,Yes,Discretionary,Unknown Merchant,0.0,food transaction #146,review,2024,10,Oct,Q4,Sunday,False
TXN102133,2024-07-14,Expense,Insurance,Health,6361.19,Cash,Credit Card A/C,Yes,Essential,Local Store,2000.0,Insurance transaction #2133,one-time,2024,7,Jul,Q3,Sunday,False
TXN100648,2024-09-27,Expense,Shopping,Clothing,7956.79,Credit Card,Cash Wallet,Yes,Discretionary,BESCOM,5000.0,Shopping transaction #648,None,2024,9,Sep,Q3,Friday,False
TXN100535,2025-12-02,Expense,Transport,Public Transit,1584.98,UPI,Primary Savings,Yes,Discretionary,Employer,4000.0,Transport transaction #535,reimbursable,2025,12,Dec,Q4,Tuesday,False
TXN101072,2024-10-09,Expense,Subscriptions,Memberships,5100.63,UPI,Credit Card A/C,Yes,Discretionary,Netflix,1500.0,Subscriptions transaction #1072,one-time,2024,10,Oct,Q4,Wednesday,False
TXN100083,2025-02-23,Expense,Rent,Housing,7755.17,Debit Card,Cash Wallet,Yes,Essential,Freelance Client,15000.0,Rent transaction #83,review,2025,2,Feb,Q1,Sunday,False
TXN101970,2024-06-25,Expense,Uncategorized,General,5497.75,Cash,Salary Account,No,Discretionary,Swiggy,0.0,Misc transaction #1970,None,2024,6,Jun,Q2,Tuesday,False
TXN100807,2025-06-16,Expense,Groceries,Groceries,123.05,Cash,Credit Card A/C,Yes,Essential,Netflix,6000.0,Groceries transaction #807,one-time,2025,6,Jun,Q2,Monday,False
TXN100243,2024-06-21,Expense,Subscriptions,SaaS Tools,2175.38,Net Banking,Primary Savings,Yes,Discretionary,Swiggy,1500.0,Subscriptions transaction #243,None,2024,6,Jun,Q2,Friday,False
TXN102020,2025-02-13,Income,Bonus,General,78166.74,Bank Transfer,Salary Account,No,N/A,Amazon,0.0,Bonus transaction #2020,None,2025,2,Feb,Q1,Thursday,False
TXN101913,2024-06-21,Income,Freelance,General,33951.13,Bank Transfer,Salary Account,No,N/A,Unknown Merchant,0.0,Freelance transaction #1913,None,2024,6,Jun,Q2,Friday,False
TXN101896,2024-02-05,Income,Investment,General,74560.3,Bank Transfer,Salary Account,No,N/A,BESCOM,0.0,Investment transaction #1896,review,2024,2,Feb,Q1,Monday,False
