Transaction ID,Date,Type,Category,Subcategory,Amount,Payment Mode,Account,Recurring,Necessity,Merchant,Budget Limit,Description,Tags
TXN101599,2024-09-28,Expense,Shopping,Clothing,4118.02,Credit Card,Primary Savings,No,Discretionary,Amazon,5000.0,Shopping transaction #1599,one-time
TXN100143,2024-10-27,Expense,,,₹383.15,Debit Card,Cash Wallet,No,Discretionary,Netflix,,Misc transaction #143,
TXN102167,2025-07-11,Expense,Insurance,Life,6004.13,Cash,Primary Savings,Yes,Essential,Uber,2000.0,Insurance transaction #2167,reimbursable
TXN101344,2025-09-13,Expense,Rent,Housing,5606.48,Cash,Salary Account,Yes,Essential,Local Store,15000.0,Rent transaction #1344,one-time
TXN102287,2025-05-03,Expense,Shopping,Home Goods,₹5784.82,UPI,Salary Account,Yes,Discretionary,BESCOM,5000.0,Shopping transaction #2287,one-time
TXN101190,2024-02-18,Expense,Subscriptions,Memberships,6359.45,Credit Card,Credit Card A/C,Yes,Discretionary,,1500.0,Subscriptions transaction #1190,
TXN101966,2025-09-04,Expense,Transport,Public Transit,1270.39,Debit Card,Cash Wallet,No,Discretionary,Netflix,4000.0,Transport transaction #1966,
TXN100173,2025-11-28,Expense,Subscriptions,SaaS Tools,1578.5,Credit Card,Credit Card A/C,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #173,
TXN100502,2025-06-20,Expense,Entertainment,Movies,₹831.1,Net Banking,Salary Account,Yes,Discretionary,,2500.0,Entertainment transaction #502,reimbursable
TXN101820,2025-07-07,Expense,Subscriptions,Streaming,1535.34,,Primary Savings,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #1820,review
TXN102250,2024-08-14,Expense,Food,Dining Out,7923.75,,Credit Card A/C,No,Discretionary,Apollo Pharmacy,8000.0,Food transaction #2250,one-time
TXN101215,2025-08-11,Expense,Education,Books,5163.43,Debit Card,Credit Card A/C,Yes,Discretionary,Apollo Pharmacy,4000.0,Education transaction #1215,review
TXN100851,2024-11-07,Income,Salary,,67807.31,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #851,
TXN100335,2024-04-13,Expense,Insurance,Life,₹7819.46,Debit Card,Cash Wallet,Yes,Essential,Amazon,2000.0,Insurance transaction #335,
TXN101512,2024-02-08,Expense,,,4861.07,,Salary Account,No,Discretionary,,,Misc transaction #1512,reimbursable
TXN100642,2024-10-21,Expense,Shopping,Clothing,1692.52,Credit Card,Credit Card A/C,Yes,Discretionary,Local Store,5000.0,Shopping transaction #642,
TXN100540,2025-09-20,Expense,Healthcare,Insurance Premium,327.14,UPI,Credit Card A/C,No,Essential,Amazon,3000.0,Healthcare transaction #540,review
TXN100787,2024-06-14,Income,Salary,,65107.82,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #787,reimbursable
TXN101781,2024-07-28,Expense,Transport,Fuel,2066.43,Cash,Cash Wallet,Yes,Discretionary,,4000.0,Transport transaction #1781,one-time
TXN100681,2024-09-08,Expense,Healthcare,Doctor Visit,1411.53,Debit Card,Credit Card A/C,No,Essential,Uber,3000.0,Healthcare transaction #681,reimbursable
TXN101997,2024-08-24,Income,Investment,,72686.1,Bank Transfer,Salary Account,No,,Zomato,,Investment transaction #1997,one-time
TXN101027,2024-10-07,Expense,Transport,Fuel,7345.66,Net Banking,Primary Savings,Yes,Discretionary,Freelance Client,4000.0,Transport transaction #1027,reimbursable
TXN102405,2024-01-03,Income,Gift,,66027.38,Bank Transfer,Salary Account,No,,Swiggy,,Gift transaction #2405,
TXN102061,2024-03-01,Expense,Shopping,Home Goods,56.11,Debit Card,Salary Account,No,Discretionary,Uber,5000.0,Shopping transaction #2061,review
TXN100942,2024-07-11,Income,Bonus,,31493.74,Bank Transfer,Salary Account,No,,Netflix,,Bonus transaction #942,
TXN100006,2025-10-25,Income,Freelance,,57389.79,Bank Transfer,Salary Account,No,,BESCOM,,Freelance transaction #6,review
TXN101928,2024-04-27,Expense,Food,Dining Out,₹1791.55,Debit Card,Cash Wallet,No,Discretionary,Amazon,8000.0,Food transaction #1928,
TXN101678,2025-08-02,Expense,Food,Groceries,3370.56,,Primary Savings,Yes,Discretionary,Uber,8000.0,Food transaction #1678,review
TXN100242,2024-12-25,Expense,Groceries,Groceries,1156.92,Credit Card,Salary Account,Yes,Essential,Employer,6000.0,Groceries transaction #242,reimbursable
TXN101960,2024-08-15,Expense,Utilities,Internet,4051.94,Credit Card,Primary Savings,Yes,Essential,Netflix,3000.0,Utilities transaction #1960,reimbursable
TXN100568,2025-07-09,Expense,Transport,Public Transit,7052.74,,Primary Savings,No,Discretionary,Amazon,4000.0,Transport transaction #568,reimbursable
TXN101687,2024-02-15,Expense,Transport,Cab,5570.39,Credit Card,Salary Account,Yes,Discretionary,Employer,4000.0,Transport transaction #1687,review
TXN100826,2024-10-02,Expense,Subscriptions,Memberships,3008.53,,Salary Account,Yes,Discretionary,Local Store,1500.0,Subscriptions transaction #826,one-time
TXN101288,2025-09-14,Expense,Transport,Cab,3171.43,,Credit Card A/C,No,Discretionary,Amazon,4000.0,Transport transaction #1288,review
TXN100391,2025-09-05,Expense,Insurance,Life,5837.4,Debit Card,Primary Savings,Yes,Essential,BESCOM,2000.0,Insurance transaction #391,one-time
TXN101379,2024-12-12,Expense,Subscriptions,SaaS Tools,2902.08,Net Banking,Credit Card A/C,Yes,Discretionary,Netflix,1500.0,Subscriptions transaction #1379,one-time
TXN102437,2024-02-02,Expense,Subscriptions,Memberships,1447.94,UPI,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,1500.0,Subscriptions transaction #2437,
TXN100619,2024-04-10,Expense,food,Snacks,2720.94,Net Banking,Credit Card A/C,Yes,Discretionary,Employer,,food transaction #619,
TXN101194,2024-04-02,Expense,Insurance,Health,1208.84,Debit Card,Credit Card A/C,Yes,Essential,Local Store,2000.0,Insurance transaction #1194,review
TXN100145,2024-07-10,Expense,Healthcare,Doctor Visit,4178.24,UPI,Cash Wallet,Yes,Essential,Local Store,3000.0,Healthcare transaction #145,reimbursable
TXN102105,2024-08-30,Expense,Rent,Housing,4886.06,Debit Card,Salary Account,Yes,Essential,,15000.0,Rent transaction #2105,
TXN101825,2024-06-03,Expense,Shopping,Electronics,6584.7,Net Banking,Cash Wallet,Yes,Discretionary,Employer,5000.0,Shopping transaction #1825,
TXN100288,2025-01-17,Expense,Insurance,Health,2725.66,Debit Card,Salary Account,Yes,Essential,Swiggy,2000.0,Insurance transaction #288,review
TXN100033,2025-02-26,Income,Investment,,74767.05,Bank Transfer,Salary Account,No,,Local Store,,Investment transaction #33,
TXN101778,2024-11-05,Expense,Entertainment,Movies,4315.66,Debit Card,Primary Savings,Yes,Discretionary,Swiggy,2500.0,Entertainment transaction #1778,
TXN102481,2025-05-29,Expense,Healthcare,Doctor Visit,658.18,,Credit Card A/C,No,Essential,Apollo Pharmacy,3000.0,Healthcare transaction #2481,review
TXN100559,2024-07-23,Expense,Transport,Fuel,3901.04,Cash,Salary Account,Yes,Discretionary,Employer,4000.0,Transport transaction #559,
TXN101415,2025-10-18,Expense,Insurance,Life,₹369.64,Credit Card,Primary Savings,Yes,Essential,,2000.0,Insurance transaction #1415,
TXN100058,2024-09-06,Expense,Groceries,Groceries,3979.74,Debit Card,Salary Account,No,Essential,BESCOM,6000.0,Groceries transaction #58,
TXN101735,2024-05-04,Expense,Groceries,Groceries,1275.69,Cash,Salary Account,Yes,Essential,Employer,6000.0,Groceries transaction #1735,review
TXN100220,2024-10-01,Expense,food,Groceries,3397.76,Cash,Primary Savings,No,Discretionary,Netflix,,food transaction #220,one-time
TXN100758,2025-05-17,Expense,Groceries,Groceries,2338.9,Cash,Credit Card A/C,No,Essential,Local Store,6000.0,Groceries transaction #758,
TXN102115,2024-11-10,Expense,Utilities,Electricity,7750.6,,Credit Card A/C,Yes,Essential,Zomato,3000.0,Utilities transaction #2115,one-time
TXN100231,2025-10-25,Income,Freelance,,85094.57,Bank Transfer,Salary Account,No,,,,Freelance transaction #231,
TXN101294,2025-01-16,Income,Bonus,,65753.82,Bank Transfer,Salary Account,No,,Netflix,,Bonus transaction #1294,
TXN101287,2025-08-18,Expense,Education,Courses,1260.43,UPI,Credit Card A/C,No,Discretionary,Landlord,4000.0,Education transaction #1287,
TXN100146,2024-10-27,Expense,food,Dining Out,2486.64,Net Banking,Cash Wallet,Yes,Discretionary,,,food transaction #146,review
TXN102133,2024-07-14,Expense,Insurance,Health,6361.19,Cash,Credit Card A/C,Yes,Essential,Local Store,2000.0,Insurance transaction #2133,one-time
TXN100648,2024-09-27,Expense,Shopping,Clothing,7956.79,Credit Card,Cash Wallet,Yes,Discretionary,BESCOM,5000.0,Shopping transaction #648,
TXN100535,2025-12-02,Expense,Transport,Public Transit,1584.98,UPI,Primary Savings,Yes,Discretionary,Employer,4000.0,Transport transaction #535,reimbursable
TXN101072,2024-10-09,Expense,Subscriptions,Memberships,5100.63,UPI,Credit Card A/C,Yes,Discretionary,Netflix,1500.0,Subscriptions transaction #1072,one-time
TXN100083,2025-02-23,Expense,Rent,Housing,₹7755.17,Debit Card,Cash Wallet,Yes,Essential,Freelance Client,15000.0,Rent transaction #83,review
TXN101970,2024-06-25,Expense,,,5497.75,Cash,Salary Account,No,Discretionary,Swiggy,,Misc transaction #1970,
TXN100807,2025-06-16,Expense,Groceries,Groceries,123.05,Cash,Credit Card A/C,Yes,Essential,Netflix,6000.0,Groceries transaction #807,one-time
TXN100243,2024-06-21,Expense,Subscriptions,SaaS Tools,2175.38,Net Banking,Primary Savings,Yes,Discretionary,Swiggy,1500.0,Subscriptions transaction #243,
TXN102020,2025-02-13,Income,Bonus,,78166.74,Bank Transfer,Salary Account,No,,Amazon,,Bonus transaction #2020,
TXN101913,2024-06-21,Income,Freelance,,33951.13,Bank Transfer,Salary Account,No,,,,Freelance transaction #1913,
TXN101896,2024-02-05,Income,Investment,,74560.3,Bank Transfer,Salary Account,No,,BESCOM,,Investment transaction #1896,review
TXN101074,2024-06-22,Expense,Transport,Public Transit,696.14,,Salary Account,No,Discretionary,Freelance Client,4000.0,Transport transaction #1074,
TXN100284,2025-08-12,Expense,,,7484.89,Credit Card,Salary Account,Yes,Discretionary,Employer,,Misc transaction #284,
TXN100181,2025-06-20,Expense,Rent,Housing,6480.07,Debit Card,Salary Account,Yes,Essential,,15000.0,Rent transaction #181,
TXN101167,2024-08-12,Expense,,,1843.14,UPI,Primary Savings,No,Discretionary,Netflix,,Misc transaction #1167,
TXN100008,2024-11-18,Expense,Healthcare,Doctor Visit,5160.67,Credit Card,Credit Card A/C,Yes,Essential,BESCOM,3000.0,Healthcare transaction #8,review
TXN100575,2025-11-12,Expense,Education,Books,4559.65,Debit Card,Salary Account,No,Discretionary,BESCOM,4000.0,Education transaction #575,
TXN100268,2025-09-29,Expense,Entertainment,Events,7982.41,Credit Card,Salary Account,Yes,Discretionary,Amazon,2500.0,Entertainment transaction #268,reimbursable
TXN102448,2024-09-30,Expense,Groceries,Groceries,7656.64,Credit Card,Cash Wallet,No,Essential,,6000.0,Groceries transaction #2448,one-time
TXN102040,2024-12-03,Expense,,,3128.33,Credit Card,Cash Wallet,Yes,Discretionary,Netflix,,Misc transaction #2040,reimbursable
TXN100454,2025-04-03,Expense,Food,Snacks,2311.63,UPI,Salary Account,No,Discretionary,Amazon,8000.0,Food transaction #454,
TXN101423,2024-11-13,Expense,Food,Groceries,7084.23,Credit Card,Credit Card A/C,No,Discretionary,BESCOM,8000.0,Food transaction #1423,reimbursable
TXN101307,2024-11-06,Expense,Education,Tuition,6525.23,UPI,Primary Savings,Yes,Discretionary,Netflix,4000.0,Education transaction #1307,review
TXN102241,2025-12-13,Expense,Insurance,Life,7516.73,Net Banking,Primary Savings,Yes,Essential,BESCOM,2000.0,Insurance transaction #2241,
TXN102331,2025-01-20,Expense,Groceries,Groceries,3220.15,Cash,Cash Wallet,No,Essential,Amazon,6000.0,Groceries transaction #2331,one-time
TXN101603,2024-09-11,Expense,,,5138.77,Credit Card,Salary Account,No,Discretionary,Zomato,,Misc transaction #1603,one-time
TXN101672,2025-01-26,Expense,,,₹7753.93,Debit Card,Cash Wallet,Yes,Discretionary,Landlord,,Misc transaction #1672,one-time
TXN101888,2024-01-24,Expense,Rent,Housing,₹2152.83,Credit Card,Primary Savings,Yes,Essential,Netflix,15000.0,Rent transaction #1888,
TXN101098,2024-05-28,Expense,Shopping,Electronics,₹3691.35,Net Banking,Salary Account,No,Discretionary,Amazon,5000.0,Shopping transaction #1098,
TXN100799,2025-05-02,Expense,Subscriptions,Streaming,2386.21,Credit Card,Salary Account,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #799,review
TXN102098,2024-05-30,Income,Freelance,,62043.38,Bank Transfer,Salary Account,No,,Apollo Pharmacy,,Freelance transaction #2098,
TXN102490,2025-01-10,Income,Freelance,,20606.39,Bank Transfer,Salary Account,No,,Uber,,Freelance transaction #2490,one-time
TXN101718,2024-08-18,Expense,Transport,Fuel,₹1965.04,UPI,Credit Card A/C,No,Discretionary,Local Store,4000.0,Transport transaction #1718,
TXN101642,2024-07-12,Expense,,,540.61,,Salary Account,No,Discretionary,Uber,,Misc transaction #1642,
TXN102089,2024-11-14,Expense,Utilities,Electricity,7878.46,Credit Card,Salary Account,Yes,Essential,Zomato,3000.0,Utilities transaction #2089,
TXN101313,2024-08-09,Expense,food,Groceries,4767.76,,Primary Savings,No,Discretionary,Zomato,,food transaction #1313,review
TXN101223,2025-01-21,Expense,Transport,Cab,132.92,,Cash Wallet,Yes,Discretionary,,4000.0,Transport transaction #1223,review
TXN101290,2025-11-21,Expense,Groceries,Groceries,482.22,,Salary Account,No,Essential,BESCOM,6000.0,Groceries transaction #1290,
TXN100464,2024-06-22,Expense,Groceries,Groceries,3551.68,Credit Card,Salary Account,No,Essential,Swiggy,6000.0,Groceries transaction #464,
TXN102106,2025-08-05,Expense,Groceries,Groceries,₹941.31,,Salary Account,No,Essential,Amazon,6000.0,Groceries transaction #2106,one-time
TXN100260,2025-11-28,Expense,Utilities,Internet,7629.75,Credit Card,Primary Savings,Yes,Essential,Zomato,3000.0,Utilities transaction #260,reimbursable
TXN100660,2024-11-03,Income,Freelance,,67901.98,Bank Transfer,Salary Account,No,,Netflix,,Freelance transaction #660,
TXN100928,2024-07-09,Expense,food,Groceries,3007.12,Debit Card,Primary Savings,Yes,Discretionary,Uber,,food transaction #928,
TXN102221,2025-02-01,Expense,Groceries,Groceries,2743.1,UPI,Salary Account,No,Essential,Freelance Client,6000.0,Groceries transaction #2221,
TXN102280,2025-05-13,Income,Salary,,20144.32,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #2280,reimbursable
TXN102149,,Expense,Education,Books,₹6215.48,Debit Card,Cash Wallet,Yes,Discretionary,,4000.0,Education transaction #2149,
TXN100984,2024-05-21,Expense,Healthcare,Doctor Visit,6998.12,Net Banking,Primary Savings,Yes,Essential,Landlord,3000.0,Healthcare transaction #984,
TXN100382,,Income,Gift,,55728.84,Bank Transfer,Salary Account,No,,Local Store,,Gift transaction #382,
TXN100460,2025-11-20,Expense,Shopping,Electronics,4623.28,UPI,Salary Account,No,Discretionary,Netflix,5000.0,Shopping transaction #460,
TXN102001,2024-05-15,Expense,Healthcare,Pharmacy,844.0,Debit Card,Salary Account,No,Essential,Swiggy,3000.0,Healthcare transaction #2001,
TXN101993,2024-03-09,Income,Investment,,83410.77,Bank Transfer,Salary Account,No,,Uber,,Investment transaction #1993,
TXN100744,2025-08-20,Income,Gift,,63478.81,Bank Transfer,Salary Account,No,,Local Store,,Gift transaction #744,
TXN101929,2025-06-18,Income,Salary,,22073.73,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #1929,
TXN102009,2024-06-18,Expense,Subscriptions,Memberships,7682.28,Debit Card,Primary Savings,Yes,Discretionary,Landlord,1500.0,Subscriptions transaction #2009,
TXN102072,2024-02-20,Expense,Insurance,Vehicle,3221.22,Net Banking,Primary Savings,Yes,Essential,Netflix,2000.0,Insurance transaction #2072,
TXN100499,2024-03-08,Expense,Utilities,Electricity,3033.16,Net Banking,Salary Account,No,Essential,Swiggy,3000.0,Utilities transaction #499,
TXN100158,2024-09-28,Expense,,,4963.96,UPI,Cash Wallet,No,Discretionary,Freelance Client,,Misc transaction #158,review
TXN102345,2025-09-01,Expense,food,Snacks,955.97,UPI,Credit Card A/C,Yes,Discretionary,Swiggy,,food transaction #2345,
TXN100404,2025-09-20,Expense,Utilities,Internet,506.83,Credit Card,Cash Wallet,No,Essential,Amazon,3000.0,Utilities transaction #404,reimbursable
TXN100429,2025-10-08,Expense,Groceries,Groceries,5134.25,Debit Card,Credit Card A/C,No,Essential,Landlord,6000.0,Groceries transaction #429,
TXN100452,2024-06-19,Expense,Education,Books,5277.38,Net Banking,Cash Wallet,No,Discretionary,Uber,4000.0,Education transaction #452,
TXN100923,2024-08-09,Expense,food,Groceries,1151.59,UPI,Salary Account,No,Discretionary,Netflix,,food transaction #923,
TXN101500,,Income,Freelance,,67462.29,Bank Transfer,Salary Account,No,,Zomato,,Freelance transaction #1500,
TXN102315,2024-07-20,Income,Salary,,27217.65,Bank Transfer,Salary Account,Yes,,Employer,,Salary transaction #2315,one-time
TXN100156,2025-12-27,Expense,Education,Books,2042.31,,Credit Card A/C,Yes,Discretionary,Freelance Client,4000.0,Education transaction #156,reimbursable
TXN100045,2025-09-19,Expense,Education,Books,4405.58,Credit Card,Cash Wallet,No,Discretionary,Netflix,4000.0,Education transaction #45,
TXN101874,2025-12-22,Income,Investment,,₹58118.69,Bank Transfer,Salary Account,No,,Local Store,,Investment transaction #1874,
TXN100684,2024-06-03,Expense,Food,Snacks,6402.61,Net Banking,Credit Card A/C,No,Discretionary,Local Store,8000.0,Food transaction #684,
TXN100735,2025-08-22,Expense,Entertainment,Movies,1633.03,Debit Card,Salary Account,Yes,Discretionary,Netflix,2500.0,Entertainment transaction #735,reimbursable
TXN101134,2024-12-15,Expense,Education,Tuition,3548.35,Credit Card,Cash Wallet,Yes,Discretionary,Uber,4000.0,Education transaction #1134,one-time
TXN102116,2025-08-20,Income,Bonus,,₹28617.58,Bank Transfer,Salary Account,No,,,,Bonus transaction #2116,reimbursable
TXN101722,2024-12-17,Expense,Food,Snacks,112.96,Debit Card,Credit Card A/C,Yes,Discretionary,Uber,8000.0,Food transaction #1722,
TXN102362,2025-04-19,Expense,Insurance,Life,6202.83,Net Banking,Salary Account,Yes,Essential,Amazon,2000.0,Insurance transaction #2362,
TXN101177,2024-10-12,Income,Bonus,,40754.75,Bank Transfer,Salary Account,No,,Landlord,,Bonus transaction #1177,one-time
TXN102199,2024-08-01,Expense,,,6246.93,,Credit Card A/C,No,Discretionary,Apollo Pharmacy,,Misc transaction #2199,reimbursable
TXN101726,2025-04-08,Expense,Transport,Public Transit,1846.74,,Primary Savings,Yes,Discretionary,Landlord,4000.0,Transport transaction #1726,one-time
TXN101469,2025-06-22,Expense,Groceries,Groceries,2373.34,Credit Card,Cash Wallet,No,Essential,Uber,6000.0,Groceries transaction #1469,one-time
TXN100365,2025-01-18,Expense,Education,Books,₹2406.65,,Salary Account,No,Discretionary,Landlord,4000.0,Education transaction #365,reimbursable
TXN100527,2025-07-31,Expense,Insurance,Health,4604.24,,Credit Card A/C,Yes,Essential,,2000.0,Insurance transaction #527,
TXN101069,2024-06-30,Expense,Rent,Housing,6774.13,UPI,Cash Wallet,Yes,Essential,Freelance Client,15000.0,Rent transaction #1069,reimbursable
TXN102424,2025-06-13,Expense,Education,Tuition,860.94,UPI,Cash Wallet,Yes,Discretionary,Apollo Pharmacy,4000.0,Education transaction #2424,review
TXN101481,2025-11-23,Expense,Healthcare,Pharmacy,2399.6,Net Banking,Credit Card A/C,No,Essential,Freelance Client,3000.0,Healthcare transaction #1481,
